  512.07313 76880.45848 76890.17129
  498.23379 76880.36567 76890.24338
  519.22538 76880.46228 76890.09051
  495.41189 76880.39461 76890.29026
  490.16096 76880.34413 76890.32779
  505.02185 76880.18652 76890.30993
  501.20711 76880.33239 76890.46104
  504.41064 76880.52799 76890.27296
  517.30001 76880.11320 76890.34717
  502.73957 76880.34919 76890.20687
  528.54063 76880.09002 76890.45667
  512.76644 76880.14622 76890.37681
  534.30278 76880.09415 76890.48408
  524.74664 76880.20521 76890.10033
  520.20413 76880.54907 76890.49196
  534.45828 76880.09118 76890.17212
  504.19335 76880.47520 76890.44090
  506.55052 76880.31918 76890.48458
  502.68828 76880.19958 76890.34395
  529.78882 76880.55519 76890.01591
  533.64000 76880.10298 76890.17887
  516.25542 76880.30260 76890.02984
  518.42535 76880.11209 76890.38027
  523.17264 76880.19688 76890.12078
  503.40520 76880.55627 76890.35945
  515.79142 76880.51586 76890.18540
  495.97811 76880.46693 76890.33330
  523.36551 76880.16979 76890.15219
  519.58934 76880.26053 76890.02907
  515.78352 76880.28943 76890.04400
  496.10455 76880.27974 76890.41055
  510.82904 76880.22930 76890.46423
  507.97081 76880.20493 76890.25010
  495.24359 76880.31231 76890.25778
  511.86137 76880.36942 76890.11987
  508.54755 76880.50796 76890.22841
  530.56326 76880.13634 76890.15515
  514.66035 76880.32858 76890.03919
  518.58499 76880.25609 76890.07166
  497.41298 76880.46499 76890.29576
  519.93433 76880.19685 76890.48877
  527.98525 76880.14463 76890.17779
  507.56527 76880.36711 76890.17680
  497.53106 76880.48710 76890.32522
  496.65985 76880.37783 76890.26036
  517.77402 76880.39786 76890.04955
  507.62415 76880.49768 76890.22740
  495.36612 76880.33904 76890.42373
  511.99721 76880.27674 76890.12466
  511.37403 76880.15719 76890.28121
  520.63265 76880.45142 76890.03724
  499.08970 76880.22832 76890.33445
  514.35355 76880.15033 76890.40779
  496.44737 76880.36507 76890.25546
  520.60421 76880.14778 76890.45269
  505.42491 76880.28015 76890.20187
  509.53872 76880.18530 76890.42177
  510.28445 76880.41064 76890.48036
  522.09815 76880.58822 76890.19048
  503.17114 76880.19847 76890.36483
  514.74360 76880.38752 76890.10826
  520.48944 76880.18953 76890.48588
  499.98056 76880.28585 76890.44602
  502.69817 76880.45324 76890.24311
  504.22395 76880.55728 76890.30382
  515.96358 76880.19913 76890.46927
  533.82276 76880.13612 76890.12291
  507.01259 76880.20544 76890.42073
  499.30233 76880.46152 76890.26955
  504.68872 76880.26858 76890.46256
  507.50882 76880.52805 76890.24685
  508.68037 76880.27866 76890.48543
  520.16424 76880.42996 76890.04503
  507.05022 76880.28093 76890.19126
  516.03150 76880.47322 76890.12499
  523.51390 76880.15559 76890.47468
  521.36451 76880.45522 76890.02875
  512.80280 76880.15985 76890.41797
  525.95340 76880.12505 76890.22340
  525.34954 76880.22918 76890.01874
  494.91912 76880.40915 76890.35424
  499.14226 76880.50494 76890.34177
  534.31638 76880.15209 76890.04461
  493.89024 76880.30450 76890.27216
  513.35152 76880.31616 76890.09620
  515.20571 76880.58387 76890.23156
  497.07274 76880.47520 76890.36681
  509.61031 76880.16279 76890.29105
  497.52587 76880.40584 76890.40214
  519.96962 76880.55914 76890.16291
  502.64051 76880.54902 76890.35367
  522.42075 76880.17539 76890.48727
  515.32287 76880.36428 76890.04781
  522.38565 76880.50159 76890.08888
  507.28734 76880.30474 76890.15987
  497.25570 76880.41127 76890.28271
  506.76802 76880.35870 76890.18066
  514.36829 76880.49861 76890.18160
  502.30601 76880.54612 76890.35370
  495.77996 76880.45577 76890.34188
  502.18548 76880.20966 76890.31135
  511.80322 76880.46304 76890.18084
  522.68990 76880.44474 76890.01562
  510.65069 76880.46087 76890.47725
  496.68488 76880.47801 76890.34405
  507.87525 76880.52256 76890.43828
  533.29588 76880.15517 76890.05725
  495.25621 76880.25579 76890.30948
  495.25986 76880.37417 76890.40476
  527.77472 76880.09900 76890.22374
  517.51440 76880.13468 76890.40176
  513.33708 76880.55408 76890.22114
  541.89392 76880.11755 76890.03541
  519.09644 76880.10039 76890.38174
  504.04759 76880.18932 76890.35875
  515.31829 76880.18289 76890.22045
  499.54446 76880.24108 76890.39762
  534.09895 76880.13605 76890.12100
  529.64553 76880.55394 76890.01606
  518.34492 76880.50477 76890.12720
  494.10686 76880.40063 76890.35437
  496.36509 76880.46119 76890.31193
  524.24735 76880.57843 76890.13506
  502.59651 76880.38558 76890.22331
  527.46525 76880.14755 76890.17384
  539.57275 76880.13583 76890.02928
  522.63923 76880.23078 76890.05402
  494.21677 76880.30320 76890.26994
  523.81621 76880.22328 76890.07234
  533.59543 76880.08850 76890.18754
  511.08077 76880.38477 76890.13543
  498.46963 76880.38323 76890.42808
  496.09647 76880.26125 76890.28621
  514.30395 76880.50040 76890.18295
  534.13997 76880.16163 76890.02247
  497.59366 76880.29036 76890.24762
  503.86535 76880.19068 76890.33866
  512.47214 76880.45446 76890.15404
  523.00020 76880.09176 76890.25794
  518.25374 76880.10801 76890.30871
  512.16423 76880.14397 76890.32824
  499.97128 76880.22427 76890.36954
  508.27459 76880.57821 76890.27979
  510.90408 76880.58064 76890.25820
  511.90259 76880.47061 76890.18302
  516.13530 76880.27996 76890.05862
  523.00523 76880.24458 76890.01576
  514.90613 76880.31196 76890.04245
  521.67692 76880.09787 76890.26761
  515.15322 76880.28108 76890.09608
  525.64296 76880.57959 76890.12481
  519.88187 76880.46446 76890.06260
  512.23437 76880.14348 76890.35241
  514.70796 76880.30268 76890.05334
  500.38808 76880.44220 76890.26020
  515.89636 76880.36262 76890.03683
  515.38282 76880.53358 76890.19908
  508.73379 76880.19809 76890.42691
  514.41972 76880.14659 76890.39927
  529.43547 76880.10657 76890.21217
  533.67596 76880.11888 76890.15003
  497.10171 76880.35796 76890.43170
  500.43724 76880.39875 76890.24533
  533.81926 76880.09156 76890.18336
  502.68818 76880.26730 76890.45257
  495.53407 76880.25308 76890.31164
  518.77218 76880.25367 76890.05554
  493.76685 76880.27106 76890.30538
  495.32679 76880.29326 76890.26315
  524.54962 76880.50724 76890.03335
  526.71243 76880.14077 76890.47219
  509.67571 76880.56741 76890.42323
  512.27299 76880.46307 76890.16908
  509.36905 76880.30402 76890.13266
  518.94686 76880.40890 76890.07698
  516.08737 76880.43886 76890.12141
  492.26728 76880.37707 76890.32791
  503.97711 76880.31818 76890.19999
  513.19250 76880.34185 76890.09605
  497.35674 76880.23868 76890.32912
  518.23495 76880.17371 76890.20898
  507.21415 76880.17969 76890.28760
  512.00329 76880.31393 76890.10930
  519.75675 76880.46468 76890.08227
  497.14532 76880.40818 76890.39632
  515.24024 76880.36149 76890.07491
  515.98116 76880.45683 76890.11961
  508.25474 76880.19494 76890.25719
  502.81988 76880.54404 76890.31499
  501.98110 76880.53898 76890.35100
  497.17478 76880.46969 76890.30219
  525.18049 76880.51442 76890.03427
  491.43321 76880.28975 76890.34364
  535.15027 76880.09291 76890.14777
  526.89967 76880.13097 76890.21150
  509.62765 76880.26364 76890.17911
  513.31218 76880.33045 76890.09320
  519.74153 76880.43113 76890.08545
  505.35357 76880.19261 76890.29077
  537.65376 76880.11475 76890.11786
  515.14553 76880.33375 76890.03362
  502.24046 76880.36102 76890.46108
  518.68625 76880.25583 76890.07024
  520.10695 76880.43717 76890.04834
  505.47928 76880.55285 76890.39658
  518.61422 76880.27976 76890.01852
  527.91975 76880.20454 76890.02549
  520.60607 76880.51790 76890.12007
  505.62080 76880.47761 76890.22960
  521.47878 76880.24694 76890.02866
  505.72877 76880.20452 76890.40818
  514.76136 76880.18950 76890.45916
  496.38960 76880.32403 76890.24751
  535.36111 76880.12339 76890.12937
  496.01888 76880.25943 76890.38812
  493.47365 76880.26735 76890.32085
  523.98295 76880.10888 76890.24593
  520.30596 76880.47536 76890.08910
  521.24325 76880.48283 76890.07638
  509.09290 76880.37215 76890.49031
  531.56710 76880.12165 76890.19150
  519.99426 76880.15075 76890.45275
  534.64963 76880.13290 76890.50892
  523.71612 76880.58606 76890.15320
  520.72482 76880.46682 76890.03827
  528.78513 76880.11825 76890.21054
  516.99450 76880.37171 76890.03213
  501.27553 76880.29350 76890.22215
  499.57830 76880.49891 76890.37552
  506.43150 76880.33481 76890.48563
  498.05192 76880.49148 76890.32582
  519.37411 76880.21424 76890.13444
  522.78155 76880.56798 76890.13648
  510.85857 76880.43799 76890.47733
  500.18992 76880.24273 76890.40683
  514.86907 76880.32572 76890.03720
  524.21861 76880.12806 76890.44822
  514.70018 76880.32425 76890.04258
  517.10477 76880.56437 76890.20292
  506.46747 76880.20817 76890.41942
  541.15590 76880.09891 76890.09360
  530.43303 76880.58349 76890.05546
  501.39666 76880.48558 76890.41284
  503.58839 76880.19986 76890.37541
  497.58749 76880.27964 76890.42408
  516.16603 76880.22355 76890.16423
  515.89207 76880.21264 76890.19319
  516.99374 76880.16759 76890.22177
  522.91689 76880.22875 76890.06075
  530.76306 76880.57930 76890.03708
  504.36870 76880.18758 76890.32023
  490.34962 76880.33548 76890.31929
  512.04824 76880.57351 76890.24324
  509.33205 76880.32352 76890.50252
  510.24819 76880.56081 76890.24508
  497.18307 76880.40770 76890.27841
  529.70567 76880.16171 76890.10815
  505.39038 76880.27219 76890.20604
  516.73116 76880.53739 76890.47743
  498.37217 76880.23215 76890.34548
  507.65422 76880.27099 76890.47702
  498.09236 76880.46396 76890.39317
  499.05565 76880.23583 76890.38070
  508.33929 76880.33401 76890.13589
  514.10091 76880.34349 76890.08235
  501.76168 76880.46717 76890.25066
  502.28354 76880.52816 76890.30293
  535.32613 76880.15172 76890.03311
  541.20682 76880.11990 76890.03966
  516.72419 76880.58068 76890.21993
  519.99687 76880.21313 76890.50122
  518.51321 76880.44418 76890.10029
  491.77436 76880.31130 76890.38204
  532.51056 76880.13409 76890.13971
  507.46327 76880.32684 76890.14439
  510.61505 76880.26161 76890.48682
  498.22633 76880.44182 76890.28495
  491.62291 76880.37002 76890.33254
  521.85278 76880.53436 76890.12022
  511.35750 76880.38430 76890.49984
  513.67145 76880.33618 76890.08718
  511.63747 76880.39017 76890.49822
  524.42808 76880.14945 76890.20126
  497.55554 76880.32565 76890.24010
  503.72406 76880.56091 76890.35513
  496.48265 76880.40419 76890.28407
  518.02162 76880.10184 76890.35923
  502.86704 76880.49002 76890.25465
  510.58749 76880.26558 76890.48926
  539.99306 76880.11403 76890.09886
  519.43612 76880.50055 76890.11717
  536.82588 76880.14102 76890.08466
  496.21841 76880.32104 76890.24957
  508.49652 76880.37695 76890.17275
  511.50982 76880.27488 76890.50168
  510.25298 76880.28319 76890.49754
  498.41847 76880.44175 76890.39483
  509.01189 76880.55079 76890.24746
  505.10373 76880.48110 76890.44507
  515.28502 76880.36244 76890.07369
  538.15036 76880.13574 76890.04905
  494.33034 76880.28582 76890.39785
  503.93037 76880.45407 76890.44569
  523.13781 76880.58404 76890.16166
  533.36439 76880.11763 76890.16652
  496.22004 76880.39430 76890.27743
  493.77425 76880.28680 76890.28749
  520.01650 76880.42722 76890.06567
  512.59812 76880.17989 76890.23925
  510.42820 76880.27040 76890.49168
  534.56605 76880.09601 76890.16501
  513.56836 76880.17604 76890.23612
  500.65175 76880.22175 76890.30678
  518.68262 76880.22676 76890.12602
  507.84480 76880.18207 76890.40026
  517.26124 76880.23432 76890.12897
  497.36194 76880.29374 76890.24811
  506.17644 76880.35013 76890.18140
  509.27877 76880.26388 76890.18457
  518.74370 76880.22122 76890.13133
  511.10689 76880.28115 76890.12980
  498.92565 76880.34938 76890.23084
  501.04224 76880.41887 76890.42409
  504.80946 76880.53495 76890.27349
  518.37241 76880.52810 76890.48981
  522.83017 76880.56110 76890.12949
  512.34366 76880.37414 76890.11860
  521.64982 76880.49504 76890.09133
  544.18838 76880.10462 76890.01714
  507.13184 76880.37857 76890.19179
  512.03789 76880.22195 76890.20963
  521.93587 76880.18665 76890.14197
  525.52012 76880.50750 76890.02205
  515.73437 76880.50421 76890.15702
  518.39548 76880.26954 76890.03122
  505.71251 76880.45128 76890.22350
  513.65953 76880.22182 76890.19927
  500.06212 76880.38278 76890.23866
  497.26955 76880.25784 76890.40130
  522.00063 76880.19697 76890.50136
  498.16559 76880.45124 76890.39387
  542.21110 76880.09564 76890.07216
  510.86475 76880.15160 76890.30849
  511.04318 76880.57120 76890.24842
  507.60481 76880.34504 76890.49132
  529.87379 76880.11628 76890.20456
  490.93558 76880.30160 76890.32566
  508.43603 76880.41894 76890.46785
  495.78358 76880.29941 76890.42001
  524.26056 76880.51633 76890.06306
  494.43577 76880.31570 76890.26372
  501.04639 76880.22714 76890.38811
  513.35471 76880.24373 76890.15102
  524.76522 76880.12928 76890.22683
  510.11200 76880.34787 76890.12300
  510.47139 76880.26090 76890.16217
  532.39024 76880.11543 76890.18791
  509.10535 76880.20309 76890.24400
  512.21153 76880.27563 76890.12341
  495.14481 76880.37745 76890.27406
  521.84032 76880.54121 76890.50784
  518.53380 76880.22234 76890.13318
  535.45017 76880.12720 76890.12349
  507.95634 76880.37157 76890.17415
  504.17248 76880.49067 76890.43272
  490.88703 76880.32450 76890.37365
  520.28422 76880.52716 76890.12772
  501.81577 76880.52096 76890.38032
  512.20375 76880.16155 76890.26235
  509.85957 76880.17632 76890.26166
  510.45705 76880.22116 76890.22024
  521.61956 76880.46958 76890.02865
  499.29693 76880.43880 76890.27080
  509.68583 76880.24206 76890.20493
  515.93452 76880.31134 76890.02854
  519.66341 76880.42222 76890.05522
  512.85409 76880.44342 76890.15159
  496.10960 76880.24639 76890.35555
  502.94213 76880.49788 76890.41657
  506.89250 76880.17083 76890.31337
  507.26272 76880.53232 76890.25025
  514.08418 76880.55186 76890.46109
  507.33975 76880.35272 76890.15365
  499.69115 76880.32970 76890.45362
  499.92631 76880.28213 76890.23709
  490.97826 76880.30564 76890.31825
  515.49392 76880.51410 76890.48063
  494.79576 76880.35126 76890.41582
  519.51881 76880.19732 76890.48531
  531.47252 76880.57651 76890.02471
  520.30915 76880.26465 76890.01538
  494.72363 76880.36620 76890.40565
  523.42008 76880.58487 76890.15389
  513.14345 76880.19504 76890.22288
  534.40864 76880.09126 76890.48441
  506.67296 76880.48128 76890.22518
  514.25291 76880.16961 76890.44241
  505.17458 76880.50892 76890.42664
  496.58221 76880.46972 76890.36742
  497.45432 76880.38263 76890.25725
  535.63529 76880.14585 76890.08721
  493.46198 76880.39410 76890.34191
  498.21204 76880.48516 76890.30400
  517.51684 76880.40981 76890.09905
  510.11893 76880.43285 76890.19743
  523.13452 76880.16418 76890.48215
  529.88362 76880.18367 76890.03171
  494.28832 76880.32061 76890.26418
  515.55700 76880.47235 76890.12813
  505.13642 76880.17936 76890.35065
  511.76031 76880.49568 76890.47086
  498.14295 76880.24606 76890.28972
  508.71996 76880.42055 76890.20394
  499.68020 76880.31793 76890.45218
  492.01378 76880.30087 76890.37929
  506.25023 76880.26477 76890.46761
  524.16865 76880.58622 76890.49075
  518.17927 76880.27312 76890.02881
  544.95555 76880.09708 76890.01352
  522.46094 76880.56159 76890.50012
  519.94549 76880.44378 76890.06300
  536.95764 76880.13958 76890.08717
  495.12304 76880.33194 76890.42218
  501.42838 76880.22343 76890.29186
  512.60712 76880.58071 76890.43312
  500.66816 76880.24523 76890.26088
  521.92514 76880.24014 76890.03556
  493.97345 76880.27519 76890.38509
  494.49370 76880.26176 76890.31016
  516.83094 76880.19074 76890.20471
  505.89755 76880.30616 76890.47947
  527.91570 76880.14369 76890.18471
