"DATE-OBS","Object+Occ./Ref1."
"2020-09-21T22:33:40.250",1.0426697586684068
"2020-09-21T22:33:41.250",1.0190240794661192
"2020-09-21T22:33:42.250",0.983032809196634
"2020-09-21T22:33:44.250",1.0301267819361695
"2020-09-21T22:33:45.250",0.9985313635586708
"2020-09-21T22:33:46.250",0.9850371453837572
"2020-09-21T22:33:47.250",0.999143387986287
"2020-09-21T22:33:48.250",1.0116120982366597
"2020-09-21T22:33:49.250",0.992073356208056
"2020-09-21T22:33:50.250",0.07552025792852247
"2020-09-21T22:33:52.250",0.09248223171113557
"2020-09-21T22:33:53.250",0.05524838238078317
"2020-09-21T22:33:54.250",0.044159542412419324
"2020-09-21T22:33:55.250",0.06217829681119167
"2020-09-21T22:33:56.250",0.05083024348209848
"2020-09-21T22:33:57.250",1.0341201462542453
"2020-09-21T22:33:58.250",0.9811386412457069
"2020-09-21T22:34:00.250",0.9942039970715845
"2020-09-21T22:34:01.250",1.006407608092302
"2020-09-21T22:34:02.250",1.0476213142041682
"2020-09-21T22:34:03.250",0.988466766421113
"2020-09-21T22:34:04.250",0.9882438553379855
"2020-09-21T22:34:05.250",1.0423241221763786
"2020-09-21T22:34:06.250",1.021018024776607
"2020-09-21T22:34:08.250",1.029441107659284
"2020-09-21T22:34:09.250",0.9772219802387154
"2020-09-21T22:34:10.250",0.9602712778784481
"2020-09-21T22:34:11.250",1.019512098895427
"2020-09-21T22:34:12.250",0.9965418166665929
"2020-09-21T22:34:13.250",0.9672063446399857
"2020-09-21T22:34:14.250",0.9763054810637474
"2020-09-21T22:34:16.250",1.015636544165176
"2020-09-21T22:34:17.250",0.9889608921503779
"2020-09-21T22:34:18.250",1.0466068247713316
"2020-09-21T22:34:19.250",1.0363385720882439
"2020-09-21T22:34:20.250",1.0349165468804824
"2020-09-21T22:34:21.250",1.0148087376409458
"2020-09-21T22:34:22.250",1.0255489594503142
"2020-09-21T22:34:24.250",1.0040426674409724
"2020-09-21T22:34:25.250",1.0523922364272495
"2020-09-21T22:34:26.250",1.014751557644286
"2020-09-21T22:34:27.250",1.0352378060966663
"2020-09-21T22:34:28.250",1.0565230409384798
"2020-09-21T22:34:29.250",1.0392798364953622
"2020-09-21T22:34:30.250",0.9934165255683569
