2457927.38217547	 1.00000000
2457927.38221020	 1.00000000
2457927.38224492	 1.00000000
2457927.38227964	 1.00000000
2457927.38231436	 1.00000000
2457927.38234909	 1.00000000
2457927.38238381	 1.00000000
2457927.38241853	 1.00000000
2457927.38245325	 1.00000000
2457927.38248797	 1.00000000
2457927.38252270	 1.00000000
2457927.38255742	 1.00000000
2457927.38259214	 1.00000000
2457927.38262686	 1.00000000
2457927.38266158	 1.00000000
2457927.38269631	 1.00000000
2457927.38273103	 1.00000000
2457927.38276575	 1.00000000
2457927.38280047	 1.00000000
2457927.38283519	 1.00000000
2457927.38286992	 1.00000000
2457927.38290464	 1.00000000
2457927.38293936	 1.00000000
2457927.38297408	 1.00000000
2457927.38300880	 1.00000000
2457927.38304353	 1.00000000
2457927.38307825	 1.00000000
2457927.38311297	 1.00000000
2457927.38314769	 1.00000000
2457927.38318241	 1.00000000
2457927.38321714	 1.00000000
2457927.38325186	 1.00000000
2457927.38328658	 1.00000000
2457927.38332130	 1.00000000
2457927.38335602	 1.00000000
2457927.38339075	 1.00000000
2457927.38342547	 1.00000000
2457927.38346019	 1.00000000
2457927.38349491	 1.00000000
2457927.38352963	 1.00000000
2457927.38356436	 1.00000000
2457927.38359908	 1.00000000
2457927.38363380	 1.00000000
2457927.38366852	 1.00000000
2457927.38370324	 1.00000000
2457927.38373797	 1.00000000
2457927.38377269	 1.00000000
2457927.38380741	 1.00000000
2457927.38384213	 1.00000000
2457927.38387685	 1.00000000
2457927.38391158	 1.00000000
2457927.38394630	 1.00000000
2457927.38398102	 1.00000000
2457927.38401574	 1.00000000
2457927.38405046	 1.00000000
2457927.38408519	 1.00000000
2457927.38411991	 1.00000000
2457927.38415463	 1.00000000
2457927.38418935	 1.00000000
2457927.38422407	 1.00000000
2457927.38425880	 1.00000000
2457927.38429352	 1.00000000
2457927.38432824	 1.00000000
2457927.38436296	 1.00000000
2457927.38439769	 1.00000000
2457927.38443241	 1.00000000
2457927.38446713	 1.00000000
2457927.38450185	 1.00000000
2457927.38453657	 1.00000000
2457927.38457130	 1.00000000
2457927.38460602	 1.00000000
2457927.38464074	 1.00000000
2457927.38467546	 1.00000000
2457927.38471018	 1.00000000
2457927.38474491	 1.00000000
2457927.38477963	 1.00000000
2457927.38481435	 1.00000000
2457927.38484907	 1.00000000
2457927.38488379	 1.00000000
2457927.38491852	 1.00000000
2457927.38495324	 1.00000000
2457927.38498796	 1.00000000
2457927.38502268	 1.00000000
2457927.38505740	 1.00000000
2457927.38509213	 1.00000000
2457927.38512685	 1.00000000
2457927.38516157	 1.00000000
2457927.38519629	 1.00000000
2457927.38523101	 1.00000000
2457927.38526574	 1.00000000
2457927.38530046	 1.00000000
2457927.38533518	 1.00000000
2457927.38536990	 1.00000000
2457927.38540462	 1.00000000
2457927.38543935	 1.00000000
2457927.38547407	 1.00000000
2457927.38550879	 1.00000000
2457927.38554351	 1.00000000
2457927.38557823	 1.00000000
2457927.38561296	 1.00000000
2457927.38564768	 1.00000000
2457927.38568240	 1.00000000
2457927.38571712	 1.00000000
2457927.38575184	 1.00000000
2457927.38578657	 1.00000000
2457927.38582129	 1.00000000
2457927.38585601	 1.00000000
2457927.38589073	 1.00000000
2457927.38592545	 1.00000000
2457927.38596018	 1.00000000
2457927.38599490	 1.00000000
2457927.38602962	 1.00000000
2457927.38606434	 1.00000000
2457927.38609906	 1.00000000
2457927.38613379	 1.00000000
2457927.38616851	 1.00000000
2457927.38620323	 1.00000000
2457927.38623795	 1.00000000
2457927.38627267	 1.00000000
2457927.38630740	 1.00000000
2457927.38634212	 1.00000000
2457927.38637684	 1.00000000
2457927.38641156	 1.00000000
2457927.38644629	 1.00000000
2457927.38648101	 1.00000000
2457927.38651573	 1.00000000
2457927.38655045	 1.00000000
2457927.38658517	 1.00000000
2457927.38661990	 1.00000000
2457927.38665462	 1.00000000
2457927.38668934	 1.00000000
2457927.38672406	 1.00000000
2457927.38675878	 1.00000000
2457927.38679351	 1.00000000
2457927.38682823	 1.00000000
2457927.38686295	 1.00000000
2457927.38689767	 1.00000000
2457927.38693239	 1.00000000
2457927.38696712	 1.00000000
2457927.38700184	 1.00000000
2457927.38703656	 1.00000000
2457927.38707128	 1.00000000
2457927.38710600	 1.00000000
2457927.38714073	 1.00000000
2457927.38717545	 1.00000000
2457927.38721017	 1.00000000
2457927.38724489	 1.00000000
2457927.38727961	 1.00000000
2457927.38731434	 1.00000000
2457927.38734906	 1.00000000
2457927.38738378	 1.00000000
2457927.38741850	 1.00000000
2457927.38745322	 1.00000000
2457927.38748795	 1.00000000
2457927.38752267	 1.00000000
2457927.38755739	 1.00000000
2457927.38759211	 1.00000000
2457927.38762683	 1.00000000
2457927.38766156	 1.00000000
2457927.38769628	 1.00000000
2457927.38773100	 1.00000000
2457927.38776572	 1.00000000
2457927.38780044	 1.00000000
2457927.38783517	 1.00000000
2457927.38786989	 1.00000000
2457927.38790461	 1.00000000
2457927.38793933	 1.00000000
2457927.38797405	 1.00000000
2457927.38800878	 1.00000000
2457927.38804350	 1.00000000
2457927.38807822	 1.00000000
2457927.38811294	 1.00000000
2457927.38814766	 1.00000000
2457927.38818239	 1.00000000
2457927.38821711	 1.00000000
2457927.38825183	 1.00000000
2457927.38828655	 1.00000000
2457927.38832127	 1.00000000
2457927.38835600	 1.00000000
2457927.38839072	 1.00000000
2457927.38842544	 1.00000000
2457927.38846016	 1.00000000
2457927.38849489	 1.00000000
2457927.38852961	 1.00000000
2457927.38856433	 1.00000000
2457927.38859905	 1.00000000
2457927.38863377	 1.00000000
2457927.38866850	 1.00000000
2457927.38870322	 1.00000000
2457927.38873794	 1.00000000
2457927.38877266	 1.00000000
2457927.38880738	 1.00000000
2457927.38884211	 1.00000000
2457927.38887683	 1.00000000
2457927.38891155	 1.00000000
2457927.38894627	 1.00000000
2457927.38898099	 1.00000000
2457927.38901572	 1.00000000
2457927.38905044	 1.00000000
2457927.38908516	 1.00000000
2457927.38911988	 1.00000000
2457927.38915460	 1.00000000
2457927.38918933	 1.00000000
2457927.38922405	 1.00000000
2457927.38925877	 1.00000000
2457927.38929349	 1.00000000
2457927.38932821	 1.00000000
2457927.38936294	 1.00000000
2457927.38939766	 1.00000000
2457927.38943238	 1.00000000
2457927.38946710	 1.00000000
2457927.38950182	 1.00000000
2457927.38953655	 1.00000000
2457927.38957127	 1.00000000
2457927.38960599	 1.00000000
2457927.38964071	 1.00000000
